id,Machine Failure,Probability
136652,1,0.9873774452068469
136653,0,0.0016164028795504538
136654,0,0.001747132345861027
136655,0,0.005330971587899854
136656,0,0.004353634273521162
136657,0,0.0040600584540478645
136658,0,0.0017140641277593844
136659,0,0.0022726315394990437
136660,0,0.0017178857249107327
136661,0,0.004126656913396471
136662,0,0.011081391143541982
136663,0,0.0025828445365887057
136664,0,0.01650314980619941
136665,0,0.0016013598001843354
136666,0,0.0005092621152641945
136667,0,0.016249057694242328
136668,0,0.0033444422633287425
136669,0,0.0025675907992101514
136670,0,0.004662887585722378
136671,0,0.0019094902744832961
136672,0,0.002058095377892676
136673,0,0.0015814272682799645
136674,0,0.0007841966395272253
136675,0,0.002878690879177302
136676,0,0.0029027230872088433
136677,0,0.003583167806619037
136678,0,0.0015137912136146655
136679,0,0.002330364329550037
136680,0,0.0071527440153496945
136681,0,0.0018618846317674117
136682,0,0.0018916442587331842
136683,0,0.0019036198065328748
136684,0,0.004529999125147976
136685,0,0.012087863864284785
136686,0,0.002747718717005978
136687,0,0.005554664032925773
136688,0,0.006244397977274932
136689,0,0.007082886704963071
136690,0,0.003290089576942082
136691,0,0.0130030327624125
136692,0,0.002828951031053951
136693,0,0.0007735729571582147
136694,0,0.0009699228566063338
136695,0,0.0018789963125479309
136696,0,0.005776300179322585
136697,0,0.0006395303392762068
136698,0,0.006129536090837964
136699,0,0.004013163349220216
136700,0,0.001579046332860902
136701,0,0.0026155594571953124
136702,0,0.0013197074083952434
136703,0,0.008684077782081115
136704,0,0.0006948417171442769
136705,0,0.0007292785055949292
136706,0,0.0015332224165056437
136707,0,0.0037965139875350633
136708,0,0.01043539131101278
136709,0,0.00021267603362570112
136710,0,0.0020915295553624747
136711,0,0.0037049386635075654
136712,0,0.00048763929582968133
136713,0,0.0021415423337466525
136714,0,0.013386167608161215
136715,0,0.006895412403985793
136716,0,0.0017222874064735346
136717,0,0.004955151920952164
136718,0,0.01472289833258916
136719,0,0.0026084643533124167
136720,0,0.0002477039784036635
136721,0,0.0021479392110568363
136722,0,0.0012466317693761082
136723,0,0.002127873471048732
136724,0,0.002069691932067604
136725,0,0.0026896392639612246
136726,0,0.0013923406628211896
136727,0,0.001548063963174401
136728,0,0.0010117418688710565
136729,0,0.003077580376612572
136730,0,0.001133848362955615
136731,0,0.009286794890004375
136732,0,0.002760691825983652
136733,0,0.0018429365665766331
136734,0,0.0019212555289349173
136735,0,0.001751957003963164
136736,0,0.0028199873058924203
136737,0,0.0012439694341580241
136738,0,0.0021376619638186823
136739,0,0.006469690927278891
136740,0,0.0024341842593805173
136741,0,0.01911463054927796
136742,0,0.0029270907778395578
136743,0,0.0027207200239546597
136744,0,0.0022448795129658364
136745,0,0.005840601685479605
136746,0,0.002328828795465697
136747,0,0.001909919338810088
136748,0,0.001054739441649238
136749,0,0.0008224430599513126
136750,0,0.003764813650539108
136751,0,0.002101558407151326
136752,0,0.0009293829245988231
136753,0,0.013855592906480519
136754,0,0.0024340729003132014
136755,0,0.010902885479505225
136756,0,0.0011909154795994629
136757,0,0.010627196445676784
136758,0,0.0018287098903835496
136759,0,0.0025611168115677136
136760,0,0.0016863444746855177
136761,0,0.0011782802476552467
136762,0,0.0233845237557727
136763,0,0.002929603993070691
136764,0,0.00174613747016556
136765,0,0.00361435228971261
136766,0,0.003422819477947616
136767,0,0.006967512016425257
136768,0,0.0016053411954335965
136769,0,0.0025811409551541016
136770,0,0.0020441436086097863
136771,0,0.003871709764888936
136772,0,0.01356761118575678
136773,0,0.0011434502131244851
136774,0,0.0016693986279960045
136775,0,0.010965950542734207
136776,0,0.0006260910907097379
136777,0,0.0016945172404747126
136778,0,0.0028060667151312557
136779,0,0.0022242713104118498
136780,0,0.0007129215387736906
136781,0,0.005429174957779923
136782,0,0.002584428643136971
136783,0,0.00045181046396112784
136784,0,0.0014050353595352833
136785,0,0.003729530160368798
136786,0,0.002644887496368606
136787,0,0.0050833677575652225
136788,0,0.013246167895773616
136789,0,0.002149820818258784
136790,0,0.0009076074071744999
136791,0,0.002435070081140213
136792,0,0.0053276997842082565
136793,0,0.0013338494353490086
136794,0,0.005171750981660467
136795,0,0.003655331244797664
136796,0,0.0031743450045937883
136797,0,0.003269958878059031
136798,0,0.0048822120666571385
136799,0,0.0031588946712776556
136800,0,0.002373474126774893
136801,0,0.0016463324611667302
136802,0,0.0028829637573262977
136803,0,0.0018355169669175022
136804,0,0.0016396251530730293
136805,0,0.0032566260809984856
136806,0,0.000800977106620739
136807,0,0.0022610868049192123
136808,0,0.002224423810067236
136809,0,0.0009735869622938091
136810,0,0.005653630699995426
136811,0,0.007640653715919092
136812,0,0.0007366510266511426
136813,0,0.017234502649192067
136814,0,0.003022017244092401
136815,0,0.0006955584533997962
136816,0,0.0009702497420394897
136817,0,0.0012326601863108329
136818,0,0.005094636981669812
136819,0,0.000897398120835464
136820,0,0.0010848546541908962
136821,0,0.001118797072235322
136822,0,0.012010285238091922
136823,0,0.0016803767111706618
136824,0,0.0007348156568157243
136825,0,0.0017500591299900955
136826,1,0.9968384684553626
136827,0,0.0004534388595807216
136828,0,0.0013611883066188936
136829,0,0.004477965979361387
136830,0,0.0026888941199911098
136831,0,0.001148901003263501
136832,0,0.0024717331947247912
136833,0,0.0009469088916066742
136834,1,0.9977859622588401
136835,0,0.0024722767587907557
136836,0,0.0022829316142583805
136837,0,0.0018591543831517978
136838,0,0.0024440728466784533
136839,0,0.0008956318418676289
136840,0,0.002999512044101494
136841,0,0.0054021763525869265
136842,0,0.0026953763964411848
136843,0,0.001415576887594007
136844,0,0.0035119572797706862
136845,0,0.002800350514842645
136846,0,0.0018982152654489443
136847,0,0.000896710166682486
136848,0,0.0018466519339433534
136849,0,0.0025242790087401175
136850,0,0.0030966149259958743
136851,0,0.0017101996654505687
136852,0,0.004023595162084481
136853,0,0.004759810488678459
136854,0,0.001935932813781924
136855,0,0.003618675927188152
136856,0,0.02104087717826381
136857,0,0.0037077214238543385
136858,0,0.002504896016764501
136859,0,0.0010399808951005115
136860,0,0.0015400003020763602
136861,0,0.001059911205990734
136862,0,0.005241888074455716
136863,0,0.0007724840463807901
136864,0,0.0004525836261213658
136865,0,0.003305133629665341
136866,0,0.0030063808176289614
136867,0,0.007410440277849079
136868,0,0.0013039216347714164
136869,0,0.002531068575813362
136870,0,0.003534125911103814
136871,0,0.0009764375223437896
136872,0,0.0032365745698251618
136873,0,0.000946886549932127
136874,0,0.0006152225346007772
136875,0,0.0016597320561578819
136876,0,0.0012765408876734346
136877,0,0.0034978256664970303
136878,0,0.0005770481986856511
136879,0,0.005493211240722722
136880,0,0.0031554362653232943
136881,0,0.003099650883045605
136882,0,0.0008502637046659065
136883,0,0.0010297143770270226
136884,0,0.0019134806690185155
136885,0,0.01548407377225956
136886,0,0.0014815417252281701
136887,0,0.001775099442957857
136888,0,0.005545940432402798
136889,0,0.0030645280916874367
136890,0,0.0022825505880107078
136891,0,0.00242264659856727
136892,0,0.0016161547984147374
136893,0,0.0025289993256527054
136894,0,0.0007143282927865397
136895,0,0.0017938479149784687
136896,0,0.0011277694851859177
136897,0,0.00484528702759987
136898,0,0.002086166621888895
136899,0,0.0019654736554513105
136900,0,0.001668746008475189
136901,0,0.002000189651412764
136902,0,0.0021000656950515674
136903,0,0.0007959343968109836
136904,0,0.002939852140630797
136905,0,0.002164221205490605
136906,0,0.0009712125985837123
136907,0,0.0022275165192783917
136908,0,0.0013673739614745546
136909,0,0.002094262432338076
136910,0,0.0037320312946372866
136911,0,0.004241470499228914
136912,0,0.006689236420232304
136913,0,0.006824490891801416
136914,0,0.0012106636349410863
136915,0,0.0030339104404845363
136916,0,0.001272251143003555
136917,0,0.0023361653897705182
136918,0,0.0011129203957678379
136919,0,0.002438364162818933
136920,0,0.0011690851273673795
136921,0,0.008264991278126958
136922,0,0.001492746806927509
136923,0,0.0013362620071982096
136924,0,0.0012542157031485666
136925,0,0.0005681586736340459
136926,0,0.0008081644245238279
136927,0,0.001756894441588693
136928,0,0.002039052715144879
136929,0,0.0032246476760585618
136930,0,0.003082670911699929
136931,0,0.010499109679573747
136932,0,0.0060444728663446995
136933,0,0.0016787242734493764
136934,0,0.003200450088466944
136935,0,0.0014527042835643868
136936,0,0.005775686061815524
136937,0,0.0009728990139512101
136938,0,0.0010831711010707494
136939,0,0.0011637915641095568
136940,0,0.0021122250751409795
136941,0,0.012457851681300433
136942,0,0.0015587236191678252
136943,0,0.0016066364119711363
136944,0,0.07176689638257702
136945,0,0.007045732947500268
136946,0,0.0050708516108823815
136947,0,0.003339143170295824
136948,0,0.0008976771173047193
136949,0,0.003993037445633449
136950,0,0.0018068219645790541
136951,0,0.0028094531567476075
136952,0,0.0008569414237379681
136953,0,0.0021318231069625522
136954,0,0.00047370274457707686
136955,0,0.0016201186836818347
136956,0,0.001148009371171899
136957,0,0.0024314539532623784
136958,0,0.002782418591990835
136959,0,0.002293978766398405
136960,1,0.9947801417913749
136961,0,0.007125657167632494
136962,0,0.0024543066977736404
136963,0,0.007252307022417774
136964,0,0.004196351381265236
136965,0,0.010189055518092576
136966,0,0.013027002385484673
136967,0,0.0025618350968059293
136968,0,0.010030869011474456
136969,0,0.0007346489239678015
136970,0,0.00546492627641001
136971,0,0.004207988877007968
136972,0,0.004632496661775054
136973,0,0.004639564301075195
136974,0,0.0006137898492923599
136975,0,0.006636916840219137
136976,0,0.0016262400677694467
136977,0,0.004006616336686229
136978,0,0.002116368091671129
136979,0,0.0012089754470231565
136980,0,0.0007342786653112398
136981,0,0.0013386712879071313
136982,0,0.0027089227869077828
136983,0,0.001300367210963188
136984,0,0.001787402494198562
136985,0,0.014558355433689376
136986,0,0.002143448377328171
136987,0,0.004868836343660507
136988,0,0.0023141866032189247
136989,0,0.002847289835931388
136990,0,0.0006024607783239171
136991,0,0.0017522434960260975
136992,0,0.0007769292130683027
136993,0,0.0013978406333399666
136994,0,0.007031309676701016
136995,0,0.01426851516433354
136996,0,0.002362060823536517
136997,0,0.004994520338626028
136998,0,0.0029222897168980624
136999,0,0.002814962217670514
137000,0,0.017697435233734637
137001,0,0.0018951005932584689
137002,0,0.0030002156064368826
137003,0,0.002821155247866164
137004,0,0.03772680444855177
137005,1,0.9995127741391193
137006,0,0.00048382471023134037
137007,0,0.001707651442272403
137008,0,0.0034076663321687146
137009,0,0.012354064582210493
137010,0,0.005185119697841923
137011,0,0.004562314595416405
137012,0,0.013170881917402302
137013,0,0.0045724099377979
137014,0,0.000995197514189071
137015,0,0.008288361382740214
137016,0,0.0050173836235018155
137017,0,0.0012650399438971216
137018,0,0.0017973698029979106
137019,0,0.0018621243870099154
137020,0,0.029043028518714462
137021,0,0.00946907666404094
137022,0,0.0009369885547871688
137023,0,0.0016241368211819104
137024,0,0.002884919064696682
137025,0,0.0010328144477676768
137026,0,0.013442178798950299
137027,0,0.003015572017018084
137028,0,0.0017078506491557516
137029,0,0.0010493147855264483
137030,0,0.007567685470624973
137031,0,0.008254395791078905
137032,0,0.0045562350904737045
137033,0,0.004363069310013617
137034,0,0.005465470524684184
137035,0,0.01237279663084924
137036,0,0.003985373009929386
137037,1,0.9924949123459039
137038,0,0.004008691318152702
137039,0,0.001828393245295397
137040,0,0.0011524225798360947
137041,0,0.007676922233201537
137042,0,0.0008199366684761913
137043,0,0.0022462269356621593
137044,0,0.0012540971825471545
137045,0,0.0011878940454172478
137046,0,0.0013220336634821915
137047,0,0.0020511216174320325
137048,0,0.0041896846550097825
137049,0,0.00593528985062476
137050,0,0.0008221813849461277
137051,0,0.002795971186477965
137052,0,0.007287100546825316
137053,0,0.0025179849821215065
137054,0,0.0014542879017008495
137055,0,0.0026195658277544187
137056,0,0.0012136692988493165
137057,0,0.0012162280311596586
137058,0,0.002195604835809796
137059,0,0.006154787724046466
137060,0,0.0008896841458117919
137061,0,0.001154834770901929
137062,0,0.00852680755981676
137063,0,0.004376446913527682
137064,0,0.004481520470699271
137065,0,0.010784256450312184
137066,0,0.0051670218904198975
137067,0,0.0014328815206004475
137068,0,0.0018343136469195242
137069,0,0.002639344620898001
137070,0,0.003057209654541797
137071,0,0.002032325150156232
137072,0,0.0008604180648731509
137073,0,0.001963250760870859
137074,0,0.005649300395465511
137075,0,0.003527332994441215
137076,0,0.0007988725331130207
137077,0,0.0022953747582940918
137078,0,0.0017436254171207266
137079,0,0.0038448370494380403
137080,0,0.004044860802097674
137081,0,0.004168480769915331
137082,0,0.0014250118834555597
137083,0,0.0003886106083866623
137084,0,0.0021690627668468623
137085,0,0.005423104228557823
137086,0,0.005399515813554641
137087,0,0.0014193083675084948
137088,0,0.011063403147120482
137089,0,0.001468216473224524
137090,0,0.0023331976913665772
137091,0,0.0009298354333795541
137092,0,0.008344261131726663
137093,0,0.005930905369132278
137094,0,0.01226961753989498
137095,0,0.0036657015330502597
137096,0,0.0010078400534910758
137097,0,0.008809641042328257
137098,0,0.005213030041435413
137099,0,0.0031085772644093494
137100,0,0.0012749242350003492
137101,0,0.002906462983089575
137102,0,0.0051474759422669705
137103,0,0.009142644127382023
137104,0,0.0006874571830145051
137105,0,0.0012034917954050323
137106,0,0.02010588559484423
137107,0,0.0029597921426191207
137108,0,0.0016128281025251246
137109,0,0.001781433124292948
137110,0,0.009449693246248865
137111,0,0.016559686484015314
137112,1,0.9824779853287247
137113,0,0.017486272849472337
137114,0,0.0009671392028960743
137115,0,0.0007206893991292363
137116,0,0.005063089074370159
137117,0,0.0010431186428869956
137118,0,0.002349695051300316
137119,0,0.010085589973247483
137120,0,0.0016906966203740072
137121,0,0.0011294216950130736
137122,0,0.0046851663973453824
137123,0,0.0019812000469581212
137124,0,0.012596364775538996
137125,0,0.0008709746133959814
137126,0,0.0007188375681702449
137127,0,0.0040995814457911095
137128,0,0.0012164576276505496
137129,0,0.0017838003727618035
137130,0,0.0016462921024001707
137131,0,0.002549650204041175
137132,0,0.0019071364003153514
137133,0,0.0013951688418879006
137134,0,0.011819211322008763
137135,0,0.0060109615542874055
137136,0,0.0009458077314269097
137137,0,0.0008362540214343179
137138,0,0.002982399572257532
137139,0,0.0011676236908990964
137140,0,0.010420944851717916
137141,0,0.0018313282253791699
137142,0,0.0029223530283875123
137143,0,0.0018216914741060672
137144,0,0.0015180102660946448
137145,0,0.0007946894510052441
137146,0,0.00301449153989743
137147,0,0.0005846645274283373
137148,0,0.0068748015273770065
137149,0,0.0028406274556967686
137150,0,0.005088718719702287
137151,0,0.0016570655883708057
137152,0,0.00346983208982308
137153,0,0.017972717423751026
137154,0,0.0037468637469706403
137155,0,0.0027788435570844615
137156,0,0.006566391127820348
137157,0,0.0035611381377236395
137158,0,0.0012023608867336927
137159,0,0.0031688876492981808
137160,0,0.002821744534647206
137161,0,0.0019920343106882912
137162,0,0.002990857003320405
137163,0,0.0006254479889686549
137164,0,0.002593902299020655
137165,0,0.004147039553734027
137166,0,0.002408529294378541
137167,0,0.003960546546172575
137168,0,0.002776039522412279
137169,0,0.0037167937268343283
137170,0,0.00151956237906267
137171,0,0.002248241715246977
137172,0,0.001242390576286644
137173,0,0.0034589540799415263
137174,0,0.00044273782167365345
137175,0,0.004000136757807912
137176,0,0.001859309192841564
137177,0,0.004971162939756053
137178,0,0.0016031008891840978
137179,0,0.002952657609771521
137180,0,0.0009611421927224036
137181,0,0.0028927678494540484
137182,0,0.01021116475481755
137183,0,0.002001959782907015
137184,0,0.002125625305907488
137185,0,0.005127832114346836
137186,0,0.0024074631049022647
137187,0,0.0009619303948644123
137188,0,0.00834462504483437
137189,0,0.008480313579256972
137190,0,0.0015223888089470302
137191,0,0.001887814355208331
137192,0,0.4622314991894992
137193,0,0.001272271767805369
137194,0,0.0017391252556915602
137195,0,0.014114383866100796
137196,0,0.004903478361508033
137197,0,0.0032404014710482837
137198,0,0.007641839121807276
137199,0,0.0006518727663299031
137200,0,0.0014095395376843996
137201,0,0.007009529103697672
137202,0,0.004434652690340098
137203,0,0.0013194193758963677
137204,0,0.0005371603224678551
137205,0,0.0025369046768402726
137206,0,0.001056462405783443
137207,0,0.00616930854182979
137208,0,0.006126146771028583
137209,0,0.0012853169198321348
137210,0,0.0031023113523726948
137211,0,0.002157858407431603
137212,0,0.005427367864522766
137213,0,0.0018869949078368369
137214,0,0.0011387510903473773
137215,0,0.0044765666132692145
137216,0,0.006046360898344072
137217,0,0.0028736069725564715
137218,0,0.005729128072565444
137219,0,0.0017028561013262427
137220,0,0.004793310282010198
137221,0,0.004173391717948804
137222,0,0.005867480937543716
137223,0,0.0018163707755756513
137224,0,0.00269489533306229
137225,0,0.0006184415341656059
137226,0,0.0014449425495256553
137227,0,0.0017949697133022914
137228,0,0.00848282433114966
137229,0,0.0031316119922495606
137230,0,0.0008162840032154513
137231,0,0.005092574560840367
137232,0,0.0012189059359934069
137233,0,0.0033669570561510745
137234,0,0.0010983964295983974
137235,0,0.001394191479501847
137236,0,0.001316420304841811
137237,0,0.0009718752606829724
137238,0,0.0013106517802918929
137239,0,0.002979657871169161
137240,0,0.0012120278488994972
137241,0,0.008863382242932876
137242,0,0.008193201912242274
137243,0,0.0034027592124107834
137244,0,0.008839553775299646
137245,0,0.010650332700776746
137246,0,0.004350160447269213
137247,0,0.0008950509436537274
137248,0,0.0017594636849830173
137249,0,0.00938462776970635
137250,0,0.0022543540522849737
137251,0,0.003991032878793804
137252,0,0.002199280564341128
137253,0,0.0014775660897880312
137254,0,0.0006625845555179692
137255,0,0.007065153929982695
137256,0,0.00632770461667096
137257,0,0.0013344527664032938
137258,0,0.0008051297578390163
137259,0,0.0011240953186818015
137260,0,0.004816488051220078
137261,0,0.003044848201467731
137262,0,0.003395377476255646
137263,0,0.00700178367308649
137264,0,0.012028082857083884
137265,0,0.007749549801234963
137266,0,0.0013898761782809796
137267,0,0.0005424715417687198
137268,0,0.0007636471560282871
137269,0,0.0013628853410966146
137270,0,0.0012052540494589497
137271,0,0.0010403368593913677
137272,0,0.02068783582386735
137273,0,0.0008909065540739602
137274,0,0.0012780704497472037
137275,0,0.0019747910278196837
137276,0,0.0009098588488994207
137277,0,0.005016497591048798
137278,0,0.0018437658720470104
137279,0,0.006820228558025817
137280,0,0.00048379383924908873
137281,0,0.0025824174388756603
137282,0,0.0021511578029954417
137283,0,0.006372059623998102
137284,0,0.002209815434040031
137285,0,0.0019471464901636172
137286,0,0.00430042676252446
137287,0,0.002218875096107019
137288,0,0.010332476357993307
137289,0,0.0014702507144756687
137290,0,0.0019058784299557212
137291,0,0.001123004629708646
137292,0,0.002718861704708952
137293,0,0.0032385280372306683
137294,0,0.0031049477660424455
137295,0,0.0015647878027316726
137296,0,0.004402797049004166
137297,0,0.0046369048041748195
137298,0,0.006019082428599451
137299,0,0.0011533550754032553
137300,0,0.0063272130387660415
137301,0,0.001684004259061538
137302,0,0.0009583737820142421
137303,0,0.004323066254201416
137304,0,0.005430010558364837
137305,0,0.01639793009735131
137306,0,0.0053236258988690445
137307,0,0.0019340982382174442
137308,0,0.002916155974390126
137309,0,0.0016292127300000082
137310,0,0.0027234003313018214
137311,0,0.003959681784830119
137312,0,0.009234805236097706
137313,0,0.001475685175688369
137314,0,0.001448466622123273
137315,0,0.0029658567006442312
137316,0,0.0008151029758944521
137317,0,0.0013792291020755813
137318,0,0.0021305880092911903
137319,0,0.003656271193453643
137320,0,0.003250737734667527
137321,0,0.000880757136809553
137322,0,0.0018839729824877605
137323,0,0.007963922826682911
137324,0,0.007627135736383106
137325,0,0.010754727399211681
137326,0,0.0006343928024989541
137327,0,0.0034067863115686803
137328,0,0.008217593169957424
137329,0,0.0018714950896197072
137330,0,0.0074962891853649575
137331,0,0.0061736323414885545
137332,0,0.0016364573936440041
137333,0,0.004376392352265793
137334,0,0.0033300213127959097
137335,0,0.0023585057715008622
137336,0,0.014911814097925063
137337,0,0.001555103313876907
137338,0,0.0031518760706144497
137339,0,0.0016751199242600865
137340,0,0.0007815729766892806
137341,0,0.0005954209869722957
137342,0,0.0009109216048648482
137343,0,0.003386787814989306
137344,0,0.00376212788957095
137345,0,0.0016068348008944082
137346,0,0.006603598112071358
137347,0,0.005934338313535748
137348,0,0.002644503558627144
137349,0,0.0015373290751784308
137350,0,0.0013846555722509442
137351,0,0.006981222418065599
137352,0,0.00166824881941898
137353,0,0.0038300862539290726
137354,0,0.0005588907657596849
137355,0,0.0014531372705920064
137356,0,0.0004517668276297616
137357,0,0.0010953369878645253
137358,0,0.0005210558767152673
137359,0,0.0014906667201105969
137360,0,0.00405159812002693
137361,0,0.0013749905920409805
137362,0,0.0022205229442815925
137363,0,0.0011816488397290632
137364,0,0.005625078952184834
137365,0,0.0006483547985239907
137366,0,0.004432720523017154
137367,0,0.02153641893821642
137368,0,0.0011581770061379378
137369,0,0.002657902745737763
137370,0,0.0006923968662373097
137371,0,0.006018789993462019
137372,0,0.0016901133369388278
137373,0,0.0026279432144946696
137374,0,0.0007650907225260535
137375,0,0.0013284212560123725
137376,0,0.001619094961718071
137377,0,0.00045122701172099023
137378,0,0.0020766316731152716
137379,1,0.9948929420280624
137380,0,0.011638027553352762
137381,0,0.001059853037597243
137382,0,0.0005944638176926281
137383,0,0.0021850286212418257
137384,0,0.00288095804855889
137385,1,0.9867446802105762
137386,0,0.0005640312594230656
137387,0,0.00022159225858139832
137388,0,0.0008061962700131448
137389,0,0.0015006867499476185
137390,0,0.0005591957032347829
